Cropping_situation;Crop;Asso_pure;Site;Year;Yields;N_fertilization_rate;Sowing_date;Sowing_density;PAWC;Soil_N_organic;Interrang;tot_rainfall;veg_rainfall;rep_rainfall;critical_rainfall;nb_days_60;nb_days_0;max_days_0
Burk_sorg_2005_N6;Sorghum;pure;Burkina;2005;4.314;120;197;6.25;424.460;0.03;0.8;397.57;397.49;0.08;10.52;0;28;16
Burk_sorg_2005_N7;Sorghum;pure;Burkina;2005;4.37171;140;197;6.25;424.460;0.03;0.8;397.57;397.49;0.08;10.52;0;28;16
Burk_sorg_2005_N8;Sorghum;pure;Burkina;2005;4.40202;160;197;6.25;424.460;0.03;0.8;397.57;397.49;0.08;10.52;0;28;16
Burk_sorg_2005_N9;Sorghum;pure;Burkina;2005;4.40992;180;197;6.25;424.460;0.03;0.8;397.57;397.49;0.08;10.52;0;28;16
Burk_sorg_2006_N0;Sorghum;pure;Burkina;2006;1.10046;0;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N1;Sorghum;pure;Burkina;2006;1.6664;20;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N2;Sorghum;pure;Burkina;2006;2.24889;40;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N3;Sorghum;pure;Burkina;2006;2.48391;60;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N4;Sorghum;pure;Burkina;2006;2.67288;80;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N5;Sorghum;pure;Burkina;2006;2.86105;100;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N6;Sorghum;pure;Burkina;2006;3.01945;120;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N7;Sorghum;pure;Burkina;2006;3.16054;140;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N8;Sorghum;pure;Burkina;2006;3.25868;160;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2006_N9;Sorghum;pure;Burkina;2006;3.34951;180;197;6.25;424.460;0.03;0.8;459.08;454.8;4.28;37.9;0;20;20
Burk_sorg_2007_N0;Sorghum;pure;Burkina;2007;1.16629;0;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N1;Sorghum;pure;Burkina;2007;1.74332;20;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N2;Sorghum;pure;Burkina;2007;2.34764;40;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N3;Sorghum;pure;Burkina;2007;2.88707;60;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N4;Sorghum;pure;Burkina;2007;3.17604;80;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N5;Sorghum;pure;Burkina;2007;3.42912;100;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N6;Sorghum;pure;Burkina;2007;3.63151;120;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N7;Sorghum;pure;Burkina;2007;3.77442;140;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N8;Sorghum;pure;Burkina;2007;3.90148;160;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2007_N9;Sorghum;pure;Burkina;2007;4.00095;180;197;6.25;424.460;0.03;0.8;547.31;541.88;5.43;7.59;0;16;5
Burk_sorg_2008_N0;Sorghum;pure;Burkina;2008;1.48956;0;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N1;Sorghum;pure;Burkina;2008;2.11379;20;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N2;Sorghum;pure;Burkina;2008;2.79371;40;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N3;Sorghum;pure;Burkina;2008;3.47463;60;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N4;Sorghum;pure;Burkina;2008;3.78182;80;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N5;Sorghum;pure;Burkina;2008;4.04577;100;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N6;Sorghum;pure;Burkina;2008;4.26265;120;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N7;Sorghum;pure;Burkina;2008;4.43082;140;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N8;Sorghum;pure;Burkina;2008;4.56731;160;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2008_N9;Sorghum;pure;Burkina;2008;4.66067;180;197;6.25;424.460;0.03;0.8;533.83;530.08;3.75;39.06;0;26;25
Burk_sorg_2009_N0;Sorghum;pure;Burkina;2009;1.50884;0;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N1;Sorghum;pure;Burkina;2009;2.12863;20;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N2;Sorghum;pure;Burkina;2009;2.81877;40;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N3;Sorghum;pure;Burkina;2009;3.35292;60;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N4;Sorghum;pure;Burkina;2009;3.69778;80;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N5;Sorghum;pure;Burkina;2009;3.97851;100;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N6;Sorghum;pure;Burkina;2009;4.19821;120;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N7;Sorghum;pure;Burkina;2009;4.36905;140;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N8;Sorghum;pure;Burkina;2009;4.5032;160;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2009_N9;Sorghum;pure;Burkina;2009;4.60622;180;197;6.25;424.460;0.03;0.8;568.43;555.36;13.07;43.03;0;12;7
Burk_sorg_2010_N0;Sorghum;pure;Burkina;2010;1.79719;0;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N1;Sorghum;pure;Burkina;2010;2.45367;20;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N2;Sorghum;pure;Burkina;2010;3.18635;40;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N3;Sorghum;pure;Burkina;2010;3.74032;60;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N4;Sorghum;pure;Burkina;2010;4.05889;80;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N5;Sorghum;pure;Burkina;2010;4.30236;100;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N6;Sorghum;pure;Burkina;2010;4.49414;120;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N7;Sorghum;pure;Burkina;2010;4.64217;140;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N8;Sorghum;pure;Burkina;2010;4.75539;160;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2010_N9;Sorghum;pure;Burkina;2010;4.83177;180;197;6.25;424.460;0.03;0.8;727.74;713.39;14.35;77.17;0;9;5
Burk_sorg_2011_N0;Sorghum;pure;Burkina;2011;1.56448;0;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N1;Sorghum;pure;Burkina;2011;2.25976;20;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N2;Sorghum;pure;Burkina;2011;2.87547;40;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N3;Sorghum;pure;Burkina;2011;3.18423;60;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N4;Sorghum;pure;Burkina;2011;3.46615;80;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N5;Sorghum;pure;Burkina;2011;3.72847;100;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N6;Sorghum;pure;Burkina;2011;3.94591;120;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N7;Sorghum;pure;Burkina;2011;4.1265;140;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N8;Sorghum;pure;Burkina;2011;4.27094;160;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2011_N9;Sorghum;pure;Burkina;2011;4.38451;180;197;6.25;424.460;0.03;0.8;565.15;563.3;1.85;20.8;0;24;22
Burk_sorg_2012_N0;Sorghum;pure;Burkina;2012;1.81149;0;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N1;Sorghum;pure;Burkina;2012;2.51309;20;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N2;Sorghum;pure;Burkina;2012;3.29611;40;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N3;Sorghum;pure;Burkina;2012;3.80873;60;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N4;Sorghum;pure;Burkina;2012;4.15641;80;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N5;Sorghum;pure;Burkina;2012;4.42356;100;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N6;Sorghum;pure;Burkina;2012;4.63209;120;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N7;Sorghum;pure;Burkina;2012;4.77542;140;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N8;Sorghum;pure;Burkina;2012;4.89862;160;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2012_N9;Sorghum;pure;Burkina;2012;4.98872;180;197;6.25;424.460;0.03;0.8;727.24;707.06;20.18;52.28;0;5;4
Burk_sorg_2013_N0;Sorghum;pure;Burkina;2013;1.74853;0;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N1;Sorghum;pure;Burkina;2013;2.46838;20;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N2;Sorghum;pure;Burkina;2013;3.31056;40;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N3;Sorghum;pure;Burkina;2013;3.97971;60;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N4;Sorghum;pure;Burkina;2013;4.31109;80;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N5;Sorghum;pure;Burkina;2013;4.56862;100;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N6;Sorghum;pure;Burkina;2013;4.75859;120;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N7;Sorghum;pure;Burkina;2013;4.89042;140;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N8;Sorghum;pure;Burkina;2013;4.98901;160;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2013_N9;Sorghum;pure;Burkina;2013;5.04857;180;197;6.25;424.460;0.03;0.8;612.44;611.96;0.48;25.34;0;21;15
Burk_sorg_2014_N0;Sorghum;pure;Burkina;2014;0.97612;0;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N1;Sorghum;pure;Burkina;2014;1.55713;20;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N2;Sorghum;pure;Burkina;2014;2.11449;40;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N3;Sorghum;pure;Burkina;2014;2.53027;60;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N4;Sorghum;pure;Burkina;2014;2.76409;80;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N5;Sorghum;pure;Burkina;2014;2.9819;100;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N6;Sorghum;pure;Burkina;2014;3.18919;120;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N7;Sorghum;pure;Burkina;2014;3.33287;140;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N8;Sorghum;pure;Burkina;2014;3.48295;160;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2014_N9;Sorghum;pure;Burkina;2014;3.63176;180;197;6.25;424.460;0.03;0.8;520.54;517.46;3.08;11.97;0;12;12
Burk_sorg_2015_N0;Sorghum;pure;Burkina;2015;1.9832;0;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N1;Sorghum;pure;Burkina;2015;2.6576;20;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N2;Sorghum;pure;Burkina;2015;3.29781;40;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N3;Sorghum;pure;Burkina;2015;3.65392;60;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N4;Sorghum;pure;Burkina;2015;3.97179;80;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N5;Sorghum;pure;Burkina;2015;4.22054;100;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N6;Sorghum;pure;Burkina;2015;4.3718;120;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N7;Sorghum;pure;Burkina;2015;4.49813;140;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N8;Sorghum;pure;Burkina;2015;4.59299;160;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2015_N9;Sorghum;pure;Burkina;2015;4.65741;180;197;6.25;424.460;0.03;0.8;706.69;695.13;11.56;58.98;0;17;15
Burk_sorg_2016_N0;Sorghum;pure;Burkina;2016;1.93329;0;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N1;Sorghum;pure;Burkina;2016;2.56452;20;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N2;Sorghum;pure;Burkina;2016;3.1292;40;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N3;Sorghum;pure;Burkina;2016;3.41739;60;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N4;Sorghum;pure;Burkina;2016;3.68719;80;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N5;Sorghum;pure;Burkina;2016;3.89666;100;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N6;Sorghum;pure;Burkina;2016;4.05784;120;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N7;Sorghum;pure;Burkina;2016;4.18789;140;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N8;Sorghum;pure;Burkina;2016;4.2938;160;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2016_N9;Sorghum;pure;Burkina;2016;4.36362;180;197;6.25;424.460;0.03;0.8;609.72;602.97;6.75;19.05;0;28;12
Burk_sorg_2017_N0;Sorghum;pure;Burkina;2017;2.59002;0;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N1;Sorghum;pure;Burkina;2017;3.41646;20;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N2;Sorghum;pure;Burkina;2017;3.92219;40;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N3;Sorghum;pure;Burkina;2017;4.25147;60;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N4;Sorghum;pure;Burkina;2017;4.52691;80;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N5;Sorghum;pure;Burkina;2017;4.73481;100;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N6;Sorghum;pure;Burkina;2017;4.89283;120;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N7;Sorghum;pure;Burkina;2017;4.98183;140;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N8;Sorghum;pure;Burkina;2017;5.02736;160;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2017_N9;Sorghum;pure;Burkina;2017;5.04116;180;197;6.25;424.460;0.03;0.8;517.75;517.75;0;3.62;0;38;35
Burk_sorg_2018_N0;Sorghum;pure;Burkina;2018;1.49926;0;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N1;Sorghum;pure;Burkina;2018;2.04706;20;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N2;Sorghum;pure;Burkina;2018;2.64699;40;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N3;Sorghum;pure;Burkina;2018;3.29803;60;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N4;Sorghum;pure;Burkina;2018;3.80932;80;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N5;Sorghum;pure;Burkina;2018;4.09053;100;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N6;Sorghum;pure;Burkina;2018;4.32385;120;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N7;Sorghum;pure;Burkina;2018;4.50247;140;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N8;Sorghum;pure;Burkina;2018;4.64439;160;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2018_N9;Sorghum;pure;Burkina;2018;4.75552;180;197;6.25;424.460;0.03;0.8;856.18;843.48;12.7;74.64;1;21;17
Burk_sorg_2019_N0;Sorghum;pure;Burkina;2019;1.92608;0;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N1;Sorghum;pure;Burkina;2019;2.58376;20;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N2;Sorghum;pure;Burkina;2019;3.32451;40;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N3;Sorghum;pure;Burkina;2019;3.84574;60;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N4;Sorghum;pure;Burkina;2019;4.14008;80;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N5;Sorghum;pure;Burkina;2019;4.36852;100;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N6;Sorghum;pure;Burkina;2019;4.5414;120;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N7;Sorghum;pure;Burkina;2019;4.67484;140;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N8;Sorghum;pure;Burkina;2019;4.76906;160;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Burk_sorg_2019_N9;Sorghum;pure;Burkina;2019;4.8272;180;197;6.25;424.460;0.03;0.8;625.7;616.78;8.92;110.51;0;18;16
Mali_cowp_1991_N0;Cowpea;pure;Mali;1991;1.37327;0;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_cowp_1992_N0;Cowpea;pure;Mali;1992;1.42666;0;192;4;156.822;0.01;0.4;638.9;366.3;272.6;198.7;0;60;8
Mali_cowp_1993_N0;Cowpea;pure;Mali;1993;1.3626;0;192;4;156.822;0.01;0.4;551.8;338.6;213.2;220.3;3;65;17
Mali_cowp_1994_N0;Cowpea;pure;Mali;1994;1.37386;0;192;4;156.822;0.01;0.4;956.3;442.7;513.6;381.5;3;55;8
Mali_cowp_1995_N0;Cowpea;pure;Mali;1995;1.3479;0;192;4;156.822;0.01;0.4;690.8;405.7;285.1;320.8;3;70;9
Mali_cowp_1996_N0;Cowpea;pure;Mali;1996;1.36204;0;192;4;156.822;0.01;0.4;786.3;352;434.3;412.3;2;62;11
Mali_cowp_1997_N0;Cowpea;pure;Mali;1997;1.39314;0;192;4;156.822;0.01;0.4;786.8;411.1;375.7;381.4;2;65;11
Mali_cowp_1998_N0;Cowpea;pure;Mali;1998;1.37794;0;192;4;156.822;0.01;0.4;786.2;304.5;481.7;358.1;3;58;14
Mali_cowp_1999_N0;Cowpea;pure;Mali;1999;1.39303;0;192;4;156.822;0.01;0.4;847.4;471.3;376.1;413.2;3;48;4
Mali_cowp_2000_N0;Cowpea;pure;Mali;2000;1.44264;0;192;4;156.822;0.01;0.4;586.4;396.6;189.8;138.1;0;63;7
Mali_cowp_2001_N0;Cowpea;pure;Mali;2001;1.42401;0;192;4;156.822;0.01;0.4;611.1;432.8;178.3;207.7;0;62;8
Mali_cowp_2002_N0;Cowpea;pure;Mali;2002;0.83434;0;192;4;156.822;0.01;0.4;405.87;261.01;144.86;169.49;0;0;0
Mali_cowp_2003_N0;Cowpea;pure;Mali;2003;1.43279;0;192;4;156.822;0.01;0.4;703.7;513.3;190.4;250.3;1;56;7
Mali_cowp_2004_N0;Cowpea;pure;Mali;2004;1.44223;0;192;4;156.822;0.01;0.4;497.9;350.2;147.7;206.2;0;70;13
Mali_cowp_2005_N0;Cowpea;pure;Mali;2005;1.45281;0;192;4;156.822;0.01;0.4;614.3;304.8;309.5;315.6;1;64;10
Mali_cowp_2006_N0;Cowpea;pure;Mali;2006;1.49222;0;192;4;156.822;0.01;0.4;832.4;447.4;385;392.1;3;63;8
Mali_cowp_2007_N0;Cowpea;pure;Mali;2007;1.43826;0;192;4;156.822;0.01;0.4;617.7;542.3;75.4;165.5;3;79;56
Mali_cowp_2008_N0;Cowpea;pure;Mali;2008;1.4186;0;192;4;156.822;0.01;0.4;721.6;347.5;374.1;414.1;0;71;10
Mali_cowp_2009_N0;Cowpea;pure;Mali;2009;1.34343;0;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_cowp_2010_N0;Cowpea;pure;Mali;2010;1.50909;0;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_1991_N0a;Cowpea;associee;Mali;1991;0.42306;0;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_sgcw_1991_N0p;Sorghum;associee;Mali;1991;1.26005;0;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sgcw_1991_N1a;Cowpea;associee;Mali;1991;0.36374;20;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_sgcw_1991_N1p;Sorghum;associee;Mali;1991;1.78155;20;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sgcw_1991_N2a;Cowpea;associee;Mali;1991;0.31057;40;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_sgcw_1991_N2p;Sorghum;associee;Mali;1991;2.37724;40;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sgcw_1991_N3a;Cowpea;associee;Mali;1991;0.28164;60;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_sgcw_1991_N3p;Sorghum;associee;Mali;1991;3.03647;60;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sgcw_1991_N4a;Cowpea;associee;Mali;1991;0.27188;80;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_sgcw_1991_N4p;Sorghum;associee;Mali;1991;3.77287;80;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sgcw_1991_N5a;Cowpea;associee;Mali;1991;0.2714;100;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_sgcw_1991_N5p;Sorghum;associee;Mali;1991;4.12081;100;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sgcw_1991_N6a;Cowpea;associee;Mali;1991;0.2699;120;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_sgcw_1991_N6p;Sorghum;associee;Mali;1991;4.31463;120;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sgcw_1991_N7a;Cowpea;associee;Mali;1991;0.26897;140;192;4;156.822;0.01;0.4;640;377;263;299.1;2;59;8
Mali_sgcw_1991_N7p;Sorghum;associee;Mali;1991;4.46473;140;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
